pawPatrol1,pawPatrol2,pawPatrol3,pawPatrol4,blank,randomPaw,correctKeyPress,allowableKey,correctKey,correctKeyPressNum,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,correctKey,repetitionNumber,stimulusPresent.t,trialCorrect,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,keyRespCorrect,date,frameRate,expName,session,participant,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,images/min3.png,'num_1',"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,,,,,0,9,9,9,6,0,24,2,['num_1'],,0.0543162408285,0,"['num_0', 'num_1']",0,"[0.27052110293880105, 1.0214149476960301]",0,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,images/min2.png,'num_4',"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,,,,,0,9,9,9,6,1,25,1,['num_4'],,0.0512565523386,1,['num_4'],0,[1.1567948842421174],1,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,images/min1.png,'num_7',"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,,,,,0,9,9,9,6,2,26,0,['num_7'],,0.0481275306083,1,['num_7'],0,[1.0954111646860838],1,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,images/min4.png,'num_0',"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,,,,,0,9,9,9,6,3,27,3,['num_0'],,0.0608274126425,1,['num_0'],0,[2.0318854991346598],1,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,images/min3.png,'num_1',"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,,,,,0,9,9,9,7,0,28,2,['num_1'],,0.0499859899282,0,"['num_0', 'num_1']",0,"[0.25883373245596886, 1.1089159683324397]",0,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,images/min1.png,'num_7',"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,,,,,0,9,9,9,7,1,29,0,['num_7'],,0.0451954314485,0,"['num_4', 'num_7']",0,"[0.36431093607097864, 1.3646485768258572]",0,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,images/min4.png,'num_0',"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,,,,,0,9,9,9,7,2,30,3,['num_0'],,0.0501550151967,1,['num_0'],0,[3.190748482942581],1,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,images/min2.png,'num_4',"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,,,,,0,9,9,9,7,3,31,1,['num_4'],,0.0608151047491,0,"['num_0', 'num_0', 'num_0', 'num_1', 'num_0', 'num_1', 'num_4']",0,"[0.0002363072708249092, 0.5150303402915597, 0.9148718994110823, 1.3657468319870532, 2.2487516938708723, 2.316152226179838]",0,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,images/min3.png,'num_1',"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,,,,,0,9,9,9,8,0,32,2,['num_1'],,0.0518666026182,1,['num_1'],0,[0.30743182683363557],1,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,images/min4.png,'num_0',"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,,,,,0,9,9,9,8,1,33,3,['num_0'],,0.0535941906273,0,"['num_4', 'num_0']",0,"[2.0224237670190632, 3.0386887728236616]",0,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
