pawPatrol1,pawPatrol2,pawPatrol3,pawPatrol4,blank,allowableKey,correctKey,correctKeyPressNum,posLoc,correctKeyPress,randomPaw,im_size,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_questions.thisRepN,trials_questions.thisTrialN,trials_questions.thisN,trials_questions.thisIndex,trials_test.thisRepN,trials_test.thisTrialN,trials_test.thisN,trials_test.thisIndex,trials_recogtest.thisRepN,trials_recogtest.thisTrialN,trials_recogtest.thisN,trials_recogtest.thisIndex,correctLocation,correctImage,repetitionNumber,stimulusPresent.t,responseTimeCorrect,pressLoc,responseTimeIncorrect,trialIncorrect,anticipatoryResponse,questionsResponses,AnswerFinished.keys,AnswerFinished.rt,RecordAnswer.keys,RecordAnswer.rt,correctKey,trialCorrect,recallResponse,recallResponseTime,date,frameRate,expName,session,participant,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,4,0.0564660281161,0.650158912757,[ 0.20625    -0.31388889],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,4,0.0549657210395,0.653837270222,[-0.2265625  -0.18611111],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,4,0.0555889002717,0.719111089595,[ 0.7375     -0.09166667],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,4,0.0549074646533,0.705767915582,[ 0.7328125  -0.26944444],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,4,0.0598920779921,0.567529613321,[-0.0953125  -0.18611111],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,4,0.0683248950463,0.44257910048,[ 0.2578125 -0.225    ],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,5,0.056261310252,0.885019534351,[ 0.6921875  -0.27222222],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,5,0.0590325911653,0.888940763512,[-0.7390625  -0.32777778],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,5,0.0544237725426,0.654148654708,[ 0.2421875  -0.28055556],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,5,0.0550182338393,0.43747551283,[-0.1515625  -0.28611111],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
