pawPatrol1,pawPatrol2,pawPatrol3,pawPatrol4,blank,allowableKey,correctKey,correctKeyPressNum,posLoc,correctKeyPress,randomPaw,im_size,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_questions.thisRepN,trials_questions.thisTrialN,trials_questions.thisN,trials_questions.thisIndex,trials_test.thisRepN,trials_test.thisTrialN,trials_test.thisN,trials_test.thisIndex,trials_recogtest.thisRepN,trials_recogtest.thisTrialN,trials_recogtest.thisN,trials_recogtest.thisIndex,correctLocation,correctImage,repetitionNumber,stimulusPresent.t,responseTimeCorrect,pressLoc,responseTimeIncorrect,trialIncorrect,anticipatoryResponse,questionsResponses,AnswerFinished.keys,AnswerFinished.rt,RecordAnswer.keys,correctKey,trialCorrect,recallResponse,recallResponseTime,date,frameRate,expName,session,participant,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,4,0.0479326982841,0.43707387197,[ 0.18448023 -0.09375   ],,,,,,,,,,,,2018_Jun_22_1610,59.9622391799,sequenceLearningTask,001,087,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,4,0.0532795678846,0.7157264756,[-0.29282577 -0.17447917],,,,,,,,,,,,2018_Jun_22_1610,59.9622391799,sequenceLearningTask,001,087,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,4,0.0520414145467,0.549004902973,[ 0.83162518 -0.19010417],,,,,,,,,,,,2018_Jun_22_1610,59.9622391799,sequenceLearningTask,001,087,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,4,0.0547326954947,0.428789157419,[ 0.77013177 -0.11458333],,,,,,,,,,,,2018_Jun_22_1610,59.9622391799,sequenceLearningTask,001,087,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,4,0.0515786455062,0.417843931141,[-0.25183016 -0.11458333],,,,,,,,,,,,2018_Jun_22_1610,59.9622391799,sequenceLearningTask,001,087,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,4,0.0666822290532,0.468213551501,[ 0.23133236 -0.0625    ],,,,,,,,,,,,2018_Jun_22_1610,59.9622391799,sequenceLearningTask,001,087,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,5,0.0591224372829,0.439534178652,[ 0.77452416 -0.01041667],,,,,,,,,,,,2018_Jun_22_1610,59.9622391799,sequenceLearningTask,001,087,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,5,0.0487454158992,0.386680867003,[-0.88726208 -0.27864583],,,,,,,,,,,,2018_Jun_22_1610,59.9622391799,sequenceLearningTask,001,087,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,5,0.0566633613689,0.411676959312,[ 0.19619327 -0.0703125 ],,,,,,,,,,,,2018_Jun_22_1610,59.9622391799,sequenceLearningTask,001,087,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,5,0.0445312637821,0.373467333962,[-0.22547584 -0.15104167],,,,,,,,,,,,2018_Jun_22_1610,59.9622391799,sequenceLearningTask,001,087,
