pawPatrol1,pawPatrol2,pawPatrol3,pawPatrol4,blank,allowableKey,correctKey,correctKeyPressNum,posLoc,correctKeyPress,randomPaw,im_size,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_questions.thisRepN,trials_questions.thisTrialN,trials_questions.thisN,trials_questions.thisIndex,trials_test.thisRepN,trials_test.thisTrialN,trials_test.thisN,trials_test.thisIndex,trials_recogtest.thisRepN,trials_recogtest.thisTrialN,trials_recogtest.thisN,trials_recogtest.thisIndex,correctLocation,correctImage,repetitionNumber,stimulusPresent.t,responseTimeCorrect,pressLoc,responseTimeIncorrect,trialIncorrect,questionsResponses,AnswerFinished.keys,AnswerFinished.rt,RecordAnswer.keys,RecordAnswer.rt,correctKey,trialCorrect,recallResponse,recallResponseTime,date,frameRate,expName,session,participant,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,4,0.0537476702593,0.502416614443,[-0.26875    -0.01944444],,,,,,,,,,,,2018_Jul_07_1421,60.0201174991,sequenceLearningTask,001,158,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,4,0.0434633668046,0.577041814569,[ 0.7546875  -0.09166667],,,,,,,,,,,,2018_Jul_07_1421,60.0201174991,sequenceLearningTask,001,158,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,4,0.0526211066172,0.584252067958,[ 0.8546875  -0.15833333],,,,,,,,,,,,2018_Jul_07_1421,60.0201174991,sequenceLearningTask,001,158,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,4,0.0566555665573,0.563236691989,[-0.30625    -0.07777778],,,,,,,,,,,,2018_Jul_07_1421,60.0201174991,sequenceLearningTask,001,158,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,4,0.0436266488396,0.576579045504,[ 0.1703125  -0.04166667],,,,,,,,,,,,2018_Jul_07_1421,60.0201174991,sequenceLearningTask,001,158,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,5,0.0441817254759,0.67524115881,[ 0.784375   -0.23611111],,,,,,,,,,,,2018_Jul_07_1421,60.0201174991,sequenceLearningTask,001,158,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,5,0.0608106417349,0.610002211295,[-0.7578125  -0.19166667],,,,,,,,,,,,2018_Jul_07_1421,60.0201174991,sequenceLearningTask,001,158,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,5,0.05510972091,0.615363439778,[ 0.2421875 -0.125    ],,,,,,,,,,,,2018_Jul_07_1421,60.0201174991,sequenceLearningTask,001,158,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,5,0.0523162861355,0.434802693431,[-0.3265625  -0.06944444],,,,,,,,,,,,2018_Jul_07_1421,60.0201174991,sequenceLearningTask,001,158,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,5,0.0573423354654,0.579226429109,[ 0.7578125  -0.11388889],,,,,,,,,,,,2018_Jul_07_1421,60.0201174991,sequenceLearningTask,001,158,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,5,0.0473837754689,0.489728619577,[ 0.8171875  -0.15277778],,,,,,,,,,,,2018_Jul_07_1421,60.0201174991,sequenceLearningTask,001,158,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,5,0.0545017211698,0.515676916693,[-0.28125    -0.15555556],,,,,,,,,,,,2018_Jul_07_1421,60.0201174991,sequenceLearningTask,001,158,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,5,0.0628291025059,0.507038561278,[ 0.2921875  -0.20277778],,,,,,,,,,,,2018_Jul_07_1421,60.0201174991,sequenceLearningTask,001,158,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,6,0.0545386442682,0.597875447129,[ 0.81875    -0.28333333],,,,,,,,,,,,2018_Jul_07_1421,60.0201174991,sequenceLearningTask,001,158,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,6,0.0601977189071,0.643762197462,[-0.8015625  -0.05555556],,,,,,,,,,,,2018_Jul_07_1421,60.0201174991,sequenceLearningTask,001,158,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,6,0.0614584363066,0.524633630877,[ 0.2578125  -0.26388889],,,,,,,,,,,,2018_Jul_07_1421,60.0201174991,sequenceLearningTask,001,158,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,6,0.0632996662753,0.55722561758,[-0.2921875  -0.11944444],,,,,,,,,,,,2018_Jul_07_1421,60.0201174991,sequenceLearningTask,001,158,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,6,0.0559893103782,0.497205539607,[ 0.7015625  -0.19444444],,,,,,,,,,,,2018_Jul_07_1421,60.0201174991,sequenceLearningTask,001,158,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,6,0.0598128985148,0.727886060369,[ 0.728125   -0.11388889],,,,,,,,,,,,2018_Jul_07_1421,60.0201174991,sequenceLearningTask,001,158,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,6,0.0589714630041,0.645496350597,[-0.259375   -0.20833333],,,,,,,,,,,,2018_Jul_07_1421,60.0201174991,sequenceLearningTask,001,158,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,6,0.0592557706404,0.577943557757,[ 0.2640625  -0.19722222],,,,,,,,,,,,2018_Jul_07_1421,60.0201174991,sequenceLearningTask,001,158,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,7,0.0604479751782,0.675756030483,[ 0.7734375  -0.21388889],,,,,,,,,,,,2018_Jul_07_1421,60.0201174991,sequenceLearningTask,001,158,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,7,0.0609821288381,0.508977022022,[-0.7703125  -0.14444444],,,,,,,,,,,,2018_Jul_07_1421,60.0201174991,sequenceLearningTask,001,158,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,7,0.059243873111,0.628288562759,[ 0.2609375  -0.15277778],,,,,,,,,,,,2018_Jul_07_1421,60.0201174991,sequenceLearningTask,001,158,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,7,0.0416996751446,0.478231188376,[-0.259375 -0.225   ],,,,,,,,,,,,2018_Jul_07_1421,60.0201174991,sequenceLearningTask,001,158,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,7,0.0514785429696,0.53522685729,[ 0.7421875  -0.16111111],,,,,,,,,,,,2018_Jul_07_1421,60.0201174991,sequenceLearningTask,001,158,
