pawPatrol1,pawPatrol2,pawPatrol3,pawPatrol4,blank,randomPaw,correctKeyPress,allowableKey,correctKey,correctKeyPressNum,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_questions.thisRepN,trials_questions.thisTrialN,trials_questions.thisN,trials_questions.thisIndex,correctKey,repetitionNumber,stimulusPresent.t,trialCorrect,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,keyRespCorrect,date,frameRate,expName,session,participant,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,7,7,7,,,,,,,,,['num_4'],8,0.0558653670596,1,['num_4'],0,[0.9558585159247741],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,7,7,7,,,,,,,,,['num_1'],8,0.0611145915464,1,['num_1'],0,[0.43282326217740774],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,7,7,7,,,,,,,,,['num_0'],8,0.0564019818557,1,['num_0'],0,[0.5209589485311881],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_7'],,,,,,0,8,8,8,,,,,,,,,['num_7'],9,0.0487933758413,1,['num_7'],0,[0.3431343470001593],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,8,8,8,,,,,,,,,['num_1'],9,0.0500594255282,1,['num_1'],0,[0.37851768790278584],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,8,8,8,,,,,,,,,['num_4'],9,0.0583925435785,1,['num_4'],0,[0.33297435950953513],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,8,8,8,,,,,,,,,['num_0'],9,0.0606801304966,1,['num_0'],0,[0.482612329069525],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,8,8,8,,,,,,,,,['num_0'],9,0.0601660797838,1,['num_0'],0,[0.38418414257466793],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,8,8,8,,,,,,,,,['num_4'],9,0.0519974745112,1,['num_4'],0,[0.859638326568529],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,8,8,8,,,,,,,,,['num_1'],9,0.0593033116311,1,['num_1'],0,[0.434476183145307],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
