pawPatrol1,pawPatrol2,pawPatrol3,pawPatrol4,blank,allowableKey,correctKey,correctKeyPressNum,posLoc,correctKeyPress,randomPaw,im_size,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_questions.thisRepN,trials_questions.thisTrialN,trials_questions.thisN,trials_questions.thisIndex,trials_test.thisRepN,trials_test.thisTrialN,trials_test.thisN,trials_test.thisIndex,trials_recogtest.thisRepN,trials_recogtest.thisTrialN,trials_recogtest.thisN,trials_recogtest.thisIndex,correctLocation,correctImage,repetitionNumber,stimulusPresent.t,responseTimeCorrect,pressLoc,responseTimeIncorrect,trialIncorrect,questionsResponses,AnswerFinished.keys,AnswerFinished.rt,RecordAnswer.keys,correctKey,trialCorrect,recallResponse,recallResponseTime,date,frameRate,expName,session,participant,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,0,0,1,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,1,0.0601530008717,0.614244671073,[ 0.7359375  -0.12777778],,,,,,,['num_4'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,0,0,1,,,,,,,,,,,,,"(-0.75, 0.04)",images/min1.png,1,0.0646083838074,0.758199073607,[-0.2640625 -0.15     ],,,,,,,['num_4'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,0,0,1,,,,,,,,,,,,,"(-0.75, 0.04)",images/min1.png,1,0.0584676683648,0.695093458402,[-0.7671875  -0.15833333],,,,,,,['num_4'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,1,1,3,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,2,0.0627331024734,0.8112981288,[-0.7        -0.19722222],,,,,,,['num_0'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,1,1,3,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,2,0.0644057171885,0.693198895082,[ 0.8109375  -0.19722222],,,,,,,['num_0'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,1,1,3,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,2,0.0572676688898,1.12268794968,[ 0.203125   -0.06388889],,,,,,,['num_0'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,1,1,3,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,2,0.0758215073729,0.659369165427,[ 0.7578125  -0.14722222],,,,,,,['num_0'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,2,2,0,,,,,,,,,,,,,"(-0.75, 0.04)",images/min1.png,3,0.0471499294508,0.792886649142,[-0.2890625  -0.20833333],,,,,,,['num_7'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,2,2,0,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,3,0.065208998858,0.676996645285,[-0.721875   -0.09722222],,,,,,,['num_7'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,2,2,0,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,3,0.0581361813238,0.752648716792,[ 0.759375   -0.20833333],,,,,,,['num_7'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,2,2,0,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,3,0.0583113606554,0.70526330045,[ 0.7140625  -0.15277778],,,,,,,['num_7'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,3,3,2,,,,,,,,,,,,,"(-0.75, 0.04)",images/min1.png,4,0.0663417164469,0.739197235205,[ 0.721875   -0.19166667],,,,,,,['num_1'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,3,3,2,,,,,,,,,,,,,"(-0.75, 0.04)",images/min1.png,4,0.0693062279606,0.822016483289,[-0.734375   -0.10277778],,,,,,,['num_1'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,3,3,2,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,4,0.0639088968746,0.94895920041,[-0.6890625  -0.11111111],,,,,,,['num_1'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,3,3,2,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,4,0.0513891071314,0.672553159995,[ 0.771875   -0.15555556],,,,,,,['num_1'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,1,0,4,2,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,5,0.0614141286351,0.542106444249,[-0.253125   -0.14444444],,,,,,,['num_1'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,1,0,4,2,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,5,0.0569144382607,0.645524658263,[ 0.7125     -0.20277778],,,,,,,['num_1'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,1,0,4,2,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,5,0.058793411823,0.664910496445,[-0.2890625  -0.18055556],,,,,,,['num_1'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,1,0,4,2,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,5,0.0587298220489,0.600233189645,[-0.24375    -0.23055556],,,,,,,['num_1'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,1,1,5,1,,,,,,,,,,,,,"(-0.75, 0.04)",images/min1.png,6,0.0571934124455,0.715993142221,[ 0.2625     -0.13055556],,,,,,,['num_4'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,1,1,5,1,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,6,0.0578957711114,0.681267412729,[-0.7328125  -0.10833333],,,,,,,['num_4'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,1,1,5,1,,,,,,,,,,,,,"(-0.75, 0.04)",images/min1.png,6,0.0567207972053,0.701729353168,[ 0.7671875 -0.075    ],,,,,,,['num_4'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,1,1,5,1,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,6,0.0634543328779,0.508876098902,[-0.6984375  -0.06388889],,,,,,,['num_4'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,1,2,6,3,,,,,,,,,,,,,"(-0.75, 0.04)",images/min1.png,7,0.0555458234157,0.602885496221,[ 0.7390625  -0.15833333],,,,,,,['num_0'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,1,2,6,3,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,7,0.0683790488401,0.839493399137,[-0.6984375  -0.13888889],,,,,,,['num_0'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,1,2,6,3,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,7,0.0561538230395,0.771835991065,[-0.2515625  -0.15833333],,,,,,,['num_0'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,1,2,6,3,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,7,0.061769000371,0.596664780867,[-0.2109375 -0.075    ],,,,,,,['num_0'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,1,3,7,0,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,8,0.0554247976979,0.804018952185,[-0.2421875  -0.19722222],,,,,,,['num_7'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,1,3,7,0,,,,,,,,,,,,,"(-0.75, 0.04)",images/min1.png,8,0.0553259260487,0.835430221399,[ 0.7265625  -0.12777778],,,,,,,['num_7'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,1,3,7,0,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,8,0.0667478700634,0.655672756606,[-0.7296875  -0.19166667],,,,,,,['num_7'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,1,3,7,0,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,8,0.0567285921425,1.05129597895,[-0.2421875  -0.13055556],,,,,,,['num_7'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,2,0,8,3,,,,,,,,,,,,,"(-0.75, 0.04)",images/min1.png,9,0.0538613112876,0.686046898016,[ 0.7140625  -0.13888889],,,,,,,['num_0'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,2,0,8,3,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,9,0.0565246947808,0.783179165912,[-0.7015625  -0.05833333],,,,,,,['num_0'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,2,0,8,3,,,,,,,,,,,,,"(-0.75, 0.04)",images/min1.png,9,0.0626588460291,0.777961526997,[-0.2125     -0.18611111],,,,,,,['num_0'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,2,0,8,3,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,9,0.0278371167369,0.716202783049,[-0.7609375  -0.09722222],,,,,,,['num_0'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,2,1,9,0,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,10,0.0555162848905,0.686408333713,[ 0.203125   -0.13888889],,,,,,,['num_7'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,2,1,9,0,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,10,0.0568270536605,0.535959164728,[ 0.1625     -0.18055556],,,,,,,['num_7'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,2,1,9,0,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,10,0.0637956662104,0.51163671317,[ 0.2734375  -0.19722222],,,,,,,['num_7'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,2,1,9,0,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,10,0.0608869493008,0.697375713964,[ 0.7609375  -0.20833333],,,,,,,['num_7'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,2,2,10,2,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,11,0.0568389509572,0.59659831936,[-0.21875    -0.18611111],,,,,,,['num_1'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,2,2,10,2,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,11,0.0549058236647,0.685657975147,[ 0.7421875  -0.26944444],,,,,,,['num_1'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,2,2,10,2,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,11,0.0552656183718,0.468043295201,[ 0.8 -0.2],,,,,,,['num_1'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,2,2,10,2,,,,,,,,,,,,,"(-0.75, 0.04)",images/min1.png,11,0.0657571012853,0.777188604232,[ 0.74375    -0.21388889],,,,,,,['num_1'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,2,3,11,1,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,12,0.0544590544887,0.734712313977,[-0.7484375  -0.11944444],,,,,,,['num_4'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,2,3,11,1,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,12,0.0581103351433,0.566901100683,[-0.24375    -0.17777778],,,,,,,['num_4'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,2,3,11,1,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,12,0.0566063356819,0.517932095216,[ 0.2796875  -0.21666667],,,,,,,['num_4'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,2,3,11,1,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,12,0.0637328969315,0.660098190769,[ 0.7359375  -0.21944444],,,,,,,['num_4'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,0,12,3,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,13,0.0570662330138,0.668103931006,[ 0.1921875  -0.11666667],,,,,,,['num_0'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,0,12,3,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,13,0.063326743315,0.795127878897,[ 0.2328125  -0.13888889],,,,,,,['num_0'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,0,12,3,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,13,0.0553550542099,0.757205843227,[ 0.7234375  -0.08888889],,,,,,,['num_0'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,0,12,3,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,13,0.0571396688465,0.766395172686,[ 0.2953125  -0.20555556],,,,,,,['num_0'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,1,13,2,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,14,0.0561152589507,0.970793858171,[-0.2328125  -0.15277778],,,,,,,['num_1'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,1,13,2,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,14,0.0647445888026,0.68019377219,[ 0.2421875  -0.06944444],,,,,,,['num_1'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,1,13,2,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,14,0.0549361825688,0.68669592333,[ 0.2953125  -0.18333333],,,,,,,['num_1'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,1,13,2,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,14,0.0513874660246,0.691835203441,[ 0.2453125  -0.21388889],,,,,,,['num_1'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,2,14,1,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,15,0.0628143332433,0.744485027972,[ 0.6890625  -0.10833333],,,,,,,['num_4'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,2,14,1,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,15,0.0660996652441,0.809584898641,[ 0.2484375  -0.18888889],,,,,,,['num_4'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,2,14,1,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,15,0.0582896170672,0.721227191272,[ 0.7671875  -0.22777778],,,,,,,['num_4'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,2,14,1,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,15,0.0524479785236,0.774658964248,[ 0.2609375  -0.15555556],,,,,,,['num_4'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
