pawPatrol1,pawPatrol2,pawPatrol3,pawPatrol4,blank,allowableKey,correctKey,correctKeyPressNum,posLoc,correctKeyPress,randomPaw,im_size,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_questions.thisRepN,trials_questions.thisTrialN,trials_questions.thisN,trials_questions.thisIndex,trials_test.thisRepN,trials_test.thisTrialN,trials_test.thisN,trials_test.thisIndex,trials_recogtest.thisRepN,trials_recogtest.thisTrialN,trials_recogtest.thisN,trials_recogtest.thisIndex,correctKey,repetitionNumber,stimulusPresent.t,trialCorrect,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,keyRespCorrect,questionsResponses,AnswerFinished.keys,AnswerFinished.rt,RecordAnswer.keys,RecordAnswer.rt,recallResponse,recallResponseTime,date,frameRate,expName,session,participant,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,9,9,9,1,1,5,3,,,,,,,,,,,,,['num_0'],,0.0547175386455,0,"['num_1', 'num_0']",0,"[0.3038962052669376, 0.620973948854953]",0,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,1,2,6,1,,,,,,,,,,,,,['num_4'],,0.0573833845556,0,"['num_7', 'num_4']",0,"[0.3674543590750545, 0.4164516923483461]",0,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,9,9,9,1,3,7,2,,,,,,,,,,,,,['num_1'],,0.0519565127324,1,['num_1'],0,[0.20653743599541485],1,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,2,0,8,1,,,,,,,,,,,,,['num_4'],,0.05210010265,0,"['num_7', 'num_4']",0,"[0.3240943590644747, 0.4071200001053512]",0,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,9,9,9,2,1,9,3,,,,,,,,,,,,,['num_0'],,0.0498576411046,1,['num_0'],0,[0.22618338465690613],1,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,9,9,9,2,2,10,2,,,,,,,,,,,,,['num_1'],,0.0498637950514,0,"['num_7', 'num_1']",0,"[0.25937435892410576, 0.3926740512251854]",0,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,9,9,9,2,3,11,0,,,,,,,,,,,,,['num_7'],,0.0510814357549,0,"['num_4', 'num_7']",0,"[0.29086194885894656, 0.4913591796066612]",0,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,9,9,9,3,0,12,0,,,,,,,,,,,,,['num_7'],,0.0523556924891,1,['num_7'],0,[0.4071039999835193],1,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,3,1,13,1,,,,,,,,,,,,,['num_4'],,0.0493636922911,1,['num_4'],0,[0.391935589723289],1,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,9,9,9,3,2,14,2,,,,,,,,,,,,,['num_1'],,0.0546822561882,1,['num_1'],0,[0.3698609231505543],1,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,9,9,9,3,3,15,3,,,,,,,,,,,,,['num_0'],,0.0530756923836,1,['num_0'],0,[0.28813046170398593],1,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,4,0,16,1,,,,,,,,,,,,,['num_4'],,0.0481321027037,1,['num_4'],0,[0.27748676924966276],1,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,9,9,9,4,1,17,0,,,,,,,,,,,,,['num_7'],,0.0509624613915,0,"['num_1', 'num_7']",0,"[0.19107241020537913, 0.4256389744114131]",0,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,9,9,9,4,2,18,3,,,,,,,,,,,,,['num_0'],,0.053194666747,0,"['num_1', 'num_0']",0,"[0.3217829742934555, 0.4210010254755616]",0,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,9,9,9,4,3,19,2,,,,,,,,,,,,,['num_1'],,0.0316114870366,0,"['num_7', 'num_1']",0,"[0.22832410247065127, 0.4117165128700435]",0,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,9,9,9,5,0,20,2,,,,,,,,,,,,,['num_1'],,0.034897641046,0,"['num_4', 'num_1', 'num_7', 'num_1']",0,"[0.00016205105930566788, 0.2928529230412096, 0.30922420509159565]",0,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,9,9,9,5,1,21,0,,,,,,,,,,,,,['num_7'],,0.0562305641361,0,"['num_0', 'num_7']",0,"[0.000218256376683712, 0.33624533331021667]",0,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,5,2,22,1,,,,,,,,,,,,,['num_4'],,0.056391794933,0,"['num_1', 'num_7', 'num_4']",0,"[0.26944082067348063, 0.3691835899371654, 0.48589251283556223]",0,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,9,9,9,5,3,23,3,,,,,,,,,,,,,['num_0'],,0.0555552819278,1,['num_0'],0,[0.32086687185801566],1,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,6,0,24,1,,,,,,,,,,,,,['num_4'],,0.0512496409938,1,['num_4'],0,[0.2750748717226088],1,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,9,9,9,6,1,25,3,,,,,,,,,,,,,['num_0'],,0.0577710769139,0,"['num_1', 'num_0']",0,"[0.2838482051156461, 0.5662367178592831]",0,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,9,9,9,6,2,26,0,,,,,,,,,,,,,['num_7'],,0.0562773332931,1,['num_7'],0,[0.2698079999536276],1,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,9,9,9,6,3,27,2,,,,,,,,,,,,,['num_1'],,0.0577119998634,1,['num_1'],0,[0.2512800002004951],1,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,7,0,28,1,,,,,,,,,,,,,['num_4'],,0.0558806152549,1,['num_4'],0,[0.3863076923880726],1,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,9,9,9,7,1,29,0,,,,,,,,,,,,,['num_7'],,0.0529374359176,0,"['num_4', 'num_7']",0,"[0.37169230775907636, 0.588768000015989]",0,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,9,9,9,7,2,30,3,,,,,,,,,,,,,['num_0'],,0.0568996923976,0,"['num_1', 'num_0']",0,"[0.3354071795474738, 0.36836020508781075]",0,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,9,9,9,7,3,31,2,,,,,,,,,,,,,['num_1'],,0.0531856410671,1,['num_1'],0,[0.40566728194244206],1,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,8,0,32,1,,,,,,,,,,,,,['num_4'],,0.0513435895555,0,"['num_7', 'num_4']",0,"[0.27487589744850993, 0.30769271799363196]",0,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,9,9,9,8,1,33,3,,,,,,,,,,,,,['num_0'],,0.0460910769179,0,"['num_0', 'num_1', 'num_0']",0,"[0.38250133325345814, 1.116460307734087]",0,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,9,9,9,8,2,34,0,,,,,,,,,,,,,['num_7'],,0.0495819486678,1,['num_7'],0,[0.3093825641553849],1,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,9,9,9,8,3,35,2,,,,,,,,,,,,,['num_1'],,0.0493928203359,1,['num_1'],0,[0.3092525126412511],1,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,9,9,9,9,0,36,3,,,,,,,,,,,,,['num_0'],,0.0514625641517,1,['num_0'],0,[0.2735803076066077],1,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,9,9,9,9,1,37,0,,,,,,,,,,,,,['num_7'],,0.0532795898616,0,"['num_4', 'num_7']",0,"[0.28799630771391094, 0.5052849231287837]",0,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,9,2,38,1,,,,,,,,,,,,,['num_4'],,0.0490748716984,1,['num_4'],0,[0.41035035881213844],1,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,9,9,9,9,3,39,2,,,,,,,,,,,,,['num_1'],,0.0570970256813,0,"['num_7', 'num_1']",0,"[0.00022400007583200932, 0.3004000000655651]",0,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,9,9,9,10,0,40,0,,,,,,,,,,,,,['num_7'],,0.0570658461656,1,['num_7'],0,[0.402275281958282],1,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,9,9,9,10,1,41,3,,,,,,,,,,,,,['num_0'],,0.055072410265,0,"['num_1', 'num_0', 'num_0']",0,"[0.40458338474854827, 1.0877107691485435]",0,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,9,9,9,10,2,42,2,,,,,,,,,,,,,['num_1'],,0.0568020511419,0,"['num_0', 'num_1']",0,"[0.3344533334020525, 0.5674855385441333]",0,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,10,3,43,1,,,,,,,,,,,,,['num_4'],,0.0626912820153,0,"['num_7', 'num_4', 'num_4']",0,"[0.32794912811368704, 0.8782789742108434]",0,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,11,0,44,1,,,,,,,,,,,,,['num_4'],,0.0242863590829,1,['num_4'],0,[0.33674297435209155],1,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,9,9,9,11,1,45,0,,,,,,,,,,,,,['num_7'],,0.0529739486519,1,['num_7'],0,[0.30684307706542313],1,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,9,9,9,11,2,46,2,,,,,,,,,,,,,['num_1'],,0.0577128205914,0,"['num_0', 'num_1']",0,"[0.36723733344115317, 0.5001407179515809]",0,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,9,9,9,11,3,47,3,,,,,,,,,,,,,['num_0'],,0.0385234870482,0,"['num_4', 'num_0']",0,"[0.2548291280400008, 0.4545620512217283]",0,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,9,9,9,12,0,48,3,,,,,,,,,,,,,['num_0'],,0.0604438974988,1,['num_0'],0,[0.34804348717443645],1,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,9,9,9,12,1,49,2,,,,,,,,,,,,,['num_1'],,0.0540988717694,0,"['num_4', 'num_1']",0,"[0.3203577434178442, 0.7871310769114643]",0,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,9,9,9,12,2,50,0,,,,,,,,,,,,,['num_7'],,0.0625813333318,0,"['num_4', 'num_7']",0,"[0.2955815384630114, 0.6125558973290026]",0,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,12,3,51,1,,,,,,,,,,,,,['num_4'],,0.0653366153128,1,['num_4'],0,[0.4082490256987512],1,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,9,9,9,13,0,52,2,,,,,,,,,,,,,['num_1'],,0.0483511793427,1,['num_1'],0,[0.24417641013860703],1,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,9,9,9,13,1,53,3,,,,,,,,,,,,,['num_0'],,0.053631589748,1,['num_0'],0,[0.32124882051721215],1,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,13,2,54,1,,,,,,,,,,,,,['num_4'],,0.0496955895796,0,"['num_7', 'num_4']",0,"[0.37606646167114377, 0.4091343590989709]",0,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,9,9,9,13,3,55,0,,,,,,,,,,,,,['num_7'],,0.0553936411161,1,['num_7'],0,[0.4543712818995118],1,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,9,9,9,14,0,56,3,,,,,,,,,,,,,['num_0'],,0.0592295383103,0,"['num_1', 'num_0']",0,"[0.33170010265894234, 0.38218174362555146]",0,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,14,1,57,1,,,,,,,,,,,,,['num_4'],,0.0538075896911,0,"['num_7', 'num_4']",0,"[0.3061005128547549, 0.6395770257804543]",0,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,9,9,9,14,2,58,0,,,,,,,,,,,,,['num_7'],,0.0518223589752,1,['num_7'],0,[0.4228077947627753],1,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,9,9,9,14,3,59,2,,,,,,,,,,,,,['num_1'],,0.0595396922436,1,['num_1'],0,[0.34761558985337615],1,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,9,9,9,15,0,60,3,,,,,,,,,,,,,['num_0'],,0.0483355897013,1,['num_0'],0,[0.31072041019797325],1,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,9,9,9,15,1,61,2,,,,,,,,,,,,,['num_1'],,0.058148102602,0,"['num_4', 'num_1']",0,"[0.3669956922531128, 0.7009538460988551]",0,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,9,9,9,15,2,62,0,,,,,,,,,,,,,['num_7'],,0.0571840000339,0,"['num_4', 'num_7']",0,"[0.2517883079126477, 0.5858190769795328]",0,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,15,3,63,1,,,,,,,,,,,,,['num_4'],,0.0529587690253,1,['num_4'],0,[0.60508923092857],1,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,9,9,9,16,0,64,0,,,,,,,,,,,,,['num_7'],,0.0548640000634,1,['num_7'],0,[0.7053805128671229],1,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,9,9,9,16,1,65,3,,,,,,,,,,,,,['num_0'],,0.0525513845496,1,['num_0'],0,[0.4904176408890635],1,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,9,9,9,16,2,66,2,,,,,,,,,,,,,['num_1'],,0.0520192820113,1,['num_1'],0,[0.44034420512616634],1,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,16,3,67,1,,,,,,,,,,,,,['num_4'],,0.0499716922641,1,['num_4'],0,[0.35856246156618],1,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
