pawPatrol1,pawPatrol2,pawPatrol3,pawPatrol4,blank,allowableKey,correctKey,correctKeyPressNum,posLoc,correctKeyPress,randomPaw,im_size,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_questions.thisRepN,trials_questions.thisTrialN,trials_questions.thisN,trials_questions.thisIndex,trials_test.thisRepN,trials_test.thisTrialN,trials_test.thisN,trials_test.thisIndex,trials_recogtest.thisRepN,trials_recogtest.thisTrialN,trials_recogtest.thisN,trials_recogtest.thisIndex,correctLocation,correctImage,repetitionNumber,responseTimeIncorrect,trialIncorrect,stimulusPresent.t,responseTimeCorrect,pressLoc,anticipatoryResponse,questionsResponses,AnswerFinished.keys,AnswerFinished.rt,RecordAnswer.keys,RecordAnswer.rt,correctKey,trialCorrect,recallResponse,recallResponseTime,date,frameRate,expName,session,participant,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,2,3,11,0,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,12,,,0.0650953846052,1.26175261522,[ 0.590625    0.06944444],,,,,,,['num_7'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,0,12,1,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,13,,,0.0737468719017,0.732129230862,[ 0.6828125  -0.00833333],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,0,12,1,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,13,,,0.061920410255,0.860025846167,[-0.1921875   0.06944444],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,0,12,1,,,,,,,,,,,,,"(-0.75, 0.04)",images/min1.png,13,,,0.0590014359914,0.838712205179,[ 0.7890625   0.01666667],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,0,12,1,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,13,,,0.0576574357692,0.551587692462,[-0.6875 -0.05  ],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,1,13,0,,,,,,,,,,,,,"(-0.75, 0.04)",images/min1.png,14,,,0.0576586667448,0.682452512905,[-0.21875    -0.16111111],,,,,,,['num_7'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,1,13,0,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,14,,,0.0553522051778,0.839843692258,[-0.7328125  -0.05833333],,,,,,,['num_7'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,1,13,0,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,14,,,0.0636594872922,1.26610830752,[ 0.21875    -0.05277778],,,,,,,['num_7'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,1,13,0,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,14,,,0.0617226667237,0.528554256307,[-0.2109375   0.03611111],,,,,,,['num_7'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,2,14,3,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,15,,,0.0610982563812,0.515353846131,[-0.3078125   0.01388889],,,,,,,['num_0'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,2,14,3,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,15,,,0.0672672819346,0.523974564159,[-0.0921875 -0.075    ],,,,,,,['num_0'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,2,14,3,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,15,,,0.0565579487011,0.503684512805,[ 0.7265625   0.01388889],,,,,,,['num_0'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,2,14,3,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,15,,,0.0640820513945,0.593059692299,[-0.265625   -0.06944444],,,,,,,['num_0'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,3,15,2,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,16,,,0.0567524102516,0.564611281967,[ 0.7609375  -0.08611111],,,,,,,['num_1'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,3,15,2,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,16,,,0.055456410395,0.485643487191,[ 0.2546875  0.       ],,,,,,,['num_1'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,3,15,2,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,16,,,0.0660898461938,0.554201846244,[ 0.2078125  -0.05833333],,,,,,,['num_1'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,3,15,2,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,16,,,0.0600324103143,0.598301128251,[ 0.6359375   0.12222222],,,,,,,['num_1'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,4,0,16,1,,,,,,,,,,,,,"(-0.75, 0.04)",images/min1.png,17,,,0.0662395898253,0.671761230798,[-0.2921875  -0.00555556],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,4,0,16,1,,,,,,,,,,,,,"(-0.75, 0.04)",images/min1.png,17,,,0.0763663589023,0.683377230773,[-0.709375   -0.06111111],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,4,0,16,1,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,17,,,0.0645144614391,0.592117333552,[-0.7265625  -0.01388889],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,4,0,16,1,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,17,,,0.0618966154289,0.531326358905,[ 0.234375   -0.08611111],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,4,1,17,3,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,18,,,0.0620533332694,0.478180512786,[ 0.2234375  -0.14722222],,,,,,,['num_0'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,4,1,17,3,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,18,,,0.0600402050186,0.546169435838,[ 0.2921875 -0.025    ],,,,,,,['num_0'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,4,1,17,3,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,18,,,0.0573054361157,0.616213333327,[-0.3234375   0.04722222],,,,,,,['num_0'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,4,1,17,3,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,18,,,0.126155897509,0.531025230652,[ 0.2203125  -0.01944444],,,,,,,['num_0'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,4,2,18,0,,,,,,,,,,,,,"(-0.75, 0.04)",images/min1.png,19,,,0.0588549743406,0.598040205194,[ 0.6109375   0.08333333],,,,,,,['num_7'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,4,2,18,0,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,19,,,0.055903179571,0.618191589601,[-0.7        -0.08888889],,,,,,,['num_7'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,4,2,18,0,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,19,,,0.0613132307772,0.598708102712,[ 0.26875    -0.13611111],,,,,,,['num_7'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,4,2,18,0,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,19,,,0.05675610248,0.600812307792,[ 0.159375   -0.08055556],,,,,,,['num_7'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,4,3,19,2,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,20,,,0.056410666788,0.601501948899,[ 0.6421875 -0.1      ],,,,,,,['num_1'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,4,3,19,2,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,20,,,0.0630781538785,0.62811897439,[ 0.13125    -0.06944444],,,,,,,['num_1'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,4,3,19,2,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,20,,,0.0556402052753,0.597304205177,[ 0.7015625   0.05833333],,,,,,,['num_1'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,4,3,19,2,,,,,,,,,,,,,"(-0.75, 0.04)",images/min1.png,20,,,0.0694482051767,0.638124307618,[-0.2703125  -0.01388889],,,,,,,['num_1'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,0,0,1,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,1,,,0.0306252308656,0.560697846347,[ 0.1484375  -0.09722222],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,0,0,1,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,1,,,0.058407794917,0.534498051275,[ 0.2953125  -0.03333333],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,0,0,1,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,1,,,0.0556274871342,0.487602461595,[ 0.2625      0.05555556],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,0,0,1,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,1,,,0.0687232820783,0.554877948714,[ 0.2390625   0.04166667],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,1,1,3,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,2,,,0.0642830769066,0.541132307611,[-0.1765625 -0.075    ],,,,,,,['num_0'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,1,1,3,,,,,,,,,,,,,"(-0.75, 0.04)",images/min1.png,2,0.557077743812,1,0.0623716923874,0.605920000002,[ 0.6921875  -0.00833333],,,,,,,['num_0'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,1,1,3,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,2,,,0.0656406152993,0.695670153713,[-0.646875   -0.01388889],,,,,,,['num_0'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,1,1,3,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,2,,,0.0663667691406,0.49154584622,[ 0.6546875   0.11388889],,,,,,,['num_0'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,2,2,0,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,3,,,0.05921887164,0.507610256318,[-0.14375     0.06388889],,,,,,,['num_7'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,2,2,0,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,3,,,0.0617386666127,0.473652102519,[ 0.2359375   0.08055556],,,,,,,['num_7'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,2,2,0,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,3,,,0.0638445126824,0.66316020512,[ 0.7359375  0.125    ],,,,,,,['num_7'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,2,2,0,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,3,,,0.0620570254978,0.562376205111,[ 0.7421875   0.03611111],,,,,,,['num_7'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,3,3,2,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,4,,,0.0587569230702,0.593799384544,[ 0.26875     0.08611111],,,,,,,['num_1'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,3,3,2,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,4,,,0.0683856410906,0.605327999918,[ 0.321875  0.125   ],,,,,,,['num_1'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,3,3,2,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,4,,,0.0600578461308,0.601356307743,[ 0.8125      0.08611111],,,,,,,['num_1'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,3,3,2,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,4,,,0.0604061540216,0.532084512757,[-0.240625  0.025   ],,,,,,,['num_1'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,1,0,4,3,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,5,,,0.0653029743116,0.674873846117,[-0.3140625  -0.05277778],,,,,,,['num_0'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,1,0,4,3,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,5,,,0.0567306666635,0.523021128261,[ 0.709375    0.13611111],,,,,,,['num_0'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,1,0,4,3,,,,,,,,,,,,,"(-0.75, 0.04)",images/min1.png,5,0.267632820643,1,0.0557230769191,0.907556512859,[ 0.2765625  0.125    ],,,,,,,['num_0'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,1,0,4,3,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,5,,,0.0795122049749,0.496245333226,[-0.728125    0.13611111],,,,,,,['num_0'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,1,1,5,2,,,,,,,,,,,,,"(-0.75, 0.04)",images/min1.png,6,,,0.0731216410641,1.62204020517,[-0.2203125   0.05277778],,,,,,,['num_1'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,1,1,5,2,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,6,,,0.0612730258144,1.73890502565,[-0.7515625  -0.03888889],,,,,,,['num_1'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,1,1,5,2,,,,,,,,,,,,,"(-0.75, 0.04)",images/min1.png,6,,,0.0664451280609,0.776237538317,[ 0.2984375   0.08055556],,,,,,,['num_1'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,1,1,5,2,,,,,,,,,,,,,"(-0.75, 0.04)",images/min1.png,6,,,0.0604713845532,0.658155487152,[-0.6796875   0.04166667],,,,,,,['num_1'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,1,2,6,1,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,7,,,0.0742461539339,0.716612512711,[-0.6640625  -0.00555556],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
