pawPatrol1,pawPatrol2,pawPatrol3,pawPatrol4,blank,randomPaw,correctKeyPress,allowableKey,correctKey,correctKeyPressNum,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_questions.thisRepN,trials_questions.thisTrialN,trials_questions.thisN,trials_questions.thisIndex,trials_test.thisRepN,trials_test.thisTrialN,trials_test.thisN,trials_test.thisIndex,trials_recogtest.thisRepN,trials_recogtest.thisTrialN,trials_recogtest.thisN,trials_recogtest.thisIndex,correctKey,repetitionNumber,stimulusPresent.t,trialCorrect,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,keyRespCorrect,questionsResponses,AnswerFinished.keys,AnswerFinished.rt,RecordAnswer.keys,RecordAnswer.rt,recallResponse,recallResponseTime,date,frameRate,expName,session,participant,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,7,7,7,,,,,,,,,,,,,,,,,['num_1'],8,0.0525742943864,1,['num_1'],0,[0.7416565231978893],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,7,7,7,,,,,,,,,,,,,,,,,['num_4'],8,0.0554596239235,1,['num_4'],0,[0.6569673966150731],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,7,7,7,,,,,,,,,,,,,,,,,['num_0'],8,0.0521911152173,1,['num_0'],0,[0.6412554157432169],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,7,7,7,,,,,,,,,,,,,,,,,['num_0'],8,0.0501139895059,1,['num_0'],0,[0.9273420381359756],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,7,7,7,,,,,,,,,,,,,,,,,['num_4'],8,0.0537673186045,1,['num_4'],0,[1.2086561534088105],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,7,7,7,,,,,,,,,,,,,,,,,['num_1'],8,0.0565070074517,1,['num_1'],0,[0.6705977388191968],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,7,7,7,,,,,,,,,,,,,,,,,['num_0'],8,0.0567359302659,1,['num_0'],0,[0.7211199330631644],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_7'],,,,,,0,8,8,8,,,,,,,,,,,,,,,,,['num_7'],9,0.058038492687,1,['num_7'],0,[0.6167787280865014],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,8,8,8,,,,,,,,,,,,,,,,,['num_1'],9,0.0534075240139,1,['num_1'],0,[0.7402152940630913],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,8,8,8,,,,,,,,,,,,,,,,,['num_4'],9,0.0518965516239,1,['num_4'],0,[0.6593563167843968],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,8,8,8,,,,,,,,,,,,,,,,,['num_0'],9,0.0543966509867,1,['num_0'],0,[0.7066817968152463],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
