pawPatrol1,pawPatrol2,pawPatrol3,pawPatrol4,blank,allowableKey,correctKey,correctKeyPressNum,posLoc,correctKeyPress,randomPaw,im_size,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_questions.thisRepN,trials_questions.thisTrialN,trials_questions.thisN,trials_questions.thisIndex,trials_test.thisRepN,trials_test.thisTrialN,trials_test.thisN,trials_test.thisIndex,trials_recogtest.thisRepN,trials_recogtest.thisTrialN,trials_recogtest.thisN,trials_recogtest.thisIndex,correctLocation,correctImage,repetitionNumber,stimulusPresent.t,responseTimeCorrect,pressLoc,responseTimeIncorrect,trialIncorrect,anticipatoryResponse,questionsResponses,AnswerFinished.keys,AnswerFinished.rt,RecordAnswer.keys,RecordAnswer.rt,correctKey,trialCorrect,recallResponse,recallResponseTime,date,frameRate,expName,session,participant,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,10,0.0609694109007,0.391040249844,[-0.178125   -0.19444444],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,10,0.0610186416307,0.249925230804,[ 0.3125     -0.05833333],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,1,0.0393029582337,0.55743607902,[ 0.7328125  -0.00277778],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,1,0.0652898193803,0.429652336548,[-0.6828125  -0.08055556],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,1,0.0591540270252,0.495349540375,[ 0.2421875  0.125    ],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,1,0.0604824367329,0.366974208417,[-0.2359375  -0.04722222],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,1,0.056771669013,0.668943315308,[ 0.7234375   0.08055556],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,1,0.0636684866913,0.579347864899,[ 0.5984375   0.00833333],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,1,0.0605940264359,0.417715931195,[-0.15  -0.175],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,1,0.0568172074563,0.937948333129,[ 0.26875    -0.06944444],0.437247000082,1,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,2,0.0602313599084,0.813914332743,[ 0.834375   -0.11944444],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,2,0.0570141304634,0.436281667149,[-0.6        -0.21944444],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,2,0.0540167983563,0.571099663153,[ 0.28125    -0.06944444],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,2,0.0595511550491,0.45021889222,[-0.1515625  -0.20277778],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,2,0.0551540286397,0.786304497946,[ 0.7234375  -0.04166667],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,2,0.0607745391608,0.525217425544,[ 0.690625   -0.11666667],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,2,0.0567187459674,0.402478604112,[-0.1984375  -0.29166667],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,2,0.0606650007539,0.393959633249,[ 0.2234375  -0.13333333],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,3,0.0607285904698,0.695102073805,[ 0.6171875  -0.14166667],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,3,0.0551240799541,0.422589775349,[-0.6953125  -0.35277778],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,3,0.0625587435497,0.510984816006,[ 0.2640625  -0.16388889],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,3,0.0541661316238,0.11872897693,[-0.1890625  -0.24166667],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,3,0.0244783489325,0.0639507430024,[ 0.8640625  -0.20833333],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,3,0.0578641814063,0.564594640164,[ 0.7953125  -0.20833333],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,3,0.0621784360264,0.581014736003,[-0.1046875  -0.15833333],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,3,0.0568693100067,0.715705962793,[ 0.790625   -0.10277778],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,4,0.05257761947,0.558935975831,[-0.7296875 -0.15     ],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,4,0.0580463351507,0.377994511597,[-0.7359375  -0.16111111],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,4,0.04623382719,0.211566272192,[ 0.2890625  -0.01111111],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,4,0.0637095123238,0.181548233231,[-0.2        -0.18611111],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,4,0.0528143373085,0.241900208435,[ 0.8109375   0.01111111],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,4,0.0572188483202,0.580670531024,[ 0.7171875  -0.05277778],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,4,0.0564348486369,0.355516982352,[-0.3359375  -0.19722222],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,4,0.0601292061037,0.397674503532,[ 0.2796875  -0.04444444],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,5,0.061284077412,0.59713124219,[ 0.6421875  -0.00277778],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,5,0.0582141299383,0.446154483623,[-0.7140625 -0.05     ],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,5,0.0557944386674,0.569998945633,[ 0.2296875   0.06944444],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,5,0.0625841794536,0.408035524917,[-0.215625   -0.18611111],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,5,0.0573587457184,0.730700828426,[ 0.6625      0.08888889],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,5,0.0562079769443,0.499708512943,[ 0.7546875   0.10277778],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,5,0.0563326948613,0.370086002018,[-0.0984375  -0.06944444],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,5,0.0639503327257,0.276096296962,[ 0.2640625   0.11388889],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,6,0.0608299237501,0.428652952367,[ 0.7703125   0.04722222],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,6,0.0625657179335,0.566464177857,[-0.665625   -0.13333333],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,6,0.0638489994453,0.260030252277,[ 0.2015625   0.07222222],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,6,0.0572578226565,0.0823921713163,[-0.121875   -0.13333333],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,6,0.0750580205058,0.583665811835,[ 0.74375     0.00555556],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,6,0.0607179237995,0.593847961514,[ 0.7296875   0.06388889],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,6,0.0544922853587,0.353295444802,[-0.2546875  -0.14722222],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,6,0.0527585424716,0.45176801979,[ 0.271875   -0.07222222],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,7,0.0633033586491,0.511682251614,[ 0.665625  0.05    ],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,7,0.0552479773469,0.336751041352,[-0.596875   -0.03888889],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,7,0.0624299230985,0.380687843804,[ 0.1703125  -0.04722222],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,7,0.0517000813561,0.341433295805,[-0.115625   -0.14166667],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,7,0.0754481741751,0.216980423807,[ 0.7140625   0.04722222],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,7,0.0549279774714,0.619985796948,[ 0.7609375   0.06666667],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,7,0.059273411578,0.382955740322,[-0.2171875  -0.03611111],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,7,0.0572799764923,0.214619809383,[ 0.2703125  -0.06111111],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,8,0.0699298174586,0.344320268981,[ 0.728125    0.09166667],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,8,0.0579819249397,0.28402942195,[-0.703125    0.03611111],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,8,0.0452779301268,0.198999713233,[ 0.20625     0.00833333],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,8,0.0552085927338,0.169939622603,[-0.2609375 -0.025    ],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,8,0.0375076768978,0.13955973761,[ 0.8171875  -0.06944444],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,8,0.0638371020032,0.556817002333,[ 0.8109375 -0.05     ],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,8,0.0593706423242,0.0975359599688,[-0.2421875  -0.11666667],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,8,0.0588221297076,0.102834419347,[ 0.2375      0.00833333],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,9,0.0609419237298,2.50568717715,[ 0.728125   -0.01111111],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,9,0.0548844902951,0.453352019133,[-0.60625    -0.10833333],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,9,0.0589772065578,0.577280993923,[ 0.2578125  0.075    ],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,9,0.0573333098146,0.566927767417,[-0.2921875  -0.01944444],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,9,0.0553251054953,0.705075403064,[ 0.6640625   0.04166667],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,9,0.0575934122608,0.563748691784,[ 0.7484375  -0.05277778],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,9,0.0576848993951,1.2202423712,[-0.2515625  -0.09722222],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,9,0.0637784353748,0.694975714898,[ 0.3265625   0.06666667],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,10,0.0492582361912,1.0632155638,[ 0.734375   -0.09722222],0.544987263595,1,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,10,0.0544315674051,0.689056537813,[-0.7046875   0.04722222],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,10,0.0569591561216,0.652772244997,[ 0.2265625   0.01388889],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,10,0.0615971029329,0.732945340336,[-0.2609375  -0.13611111],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,10,0.0602198727429,0.663303522742,[ 0.7296875  -0.03333333],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,10,0.0529956705868,0.555523464398,[ 0.69375  0.075  ],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,10,0.0565148486057,0.455476325966,[-0.153125   -0.10833333],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,10,0.0526970040228,0.502913844975,[ 0.35625     0.06666667],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,0,0,3,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,1,0.0356065494998,0.572667252214,[ 0.7609375   0.05833333],,,,,,,,,['num_0'],,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,0,0,3,,,,,,,,,,,,,"(-0.75, 0.04)",images/min1.png,1,0.0546506442479,0.7532275884,[-0.140625   -0.08055556],,,,,,,,,['num_0'],,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
