pawPatrol1,pawPatrol2,pawPatrol3,pawPatrol4,blank,allowableKey,correctKey,correctKeyPressNum,posLoc,correctKeyPress,randomPaw,im_size,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_questions.thisRepN,trials_questions.thisTrialN,trials_questions.thisN,trials_questions.thisIndex,trials_test.thisRepN,trials_test.thisTrialN,trials_test.thisN,trials_test.thisIndex,trials_recogtest.thisRepN,trials_recogtest.thisTrialN,trials_recogtest.thisN,trials_recogtest.thisIndex,correctKey,repetitionNumber,stimulusPresent.t,trialCorrect,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,keyRespCorrect,questionsResponses,AnswerFinished.keys,AnswerFinished.rt,RecordAnswer.keys,recallResponse,recallResponseTime,date,frameRate,expName,session,participant,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,['num_1'],7,0.0535245130304,1,['num_1'],0,[0.6736369230784476],,,,,,,,2018_Jun_10_1212,60.0197972651,sequenceLearningTask,001,110,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,['num_0'],7,0.060855794698,1,['num_0'],0,[0.8651031793560833],,,,,,,,2018_Jun_10_1212,60.0197972651,sequenceLearningTask,001,110,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_7'],,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,['num_7'],8,0.0531232820358,1,['num_7'],0,[0.7728114870842546],,,,,,,,2018_Jun_10_1212,60.0197972651,sequenceLearningTask,001,110,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,['num_1'],8,0.0652016410604,1,['num_1'],0,[0.8461378461215645],,,,,,,,2018_Jun_10_1212,60.0197972651,sequenceLearningTask,001,110,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,['num_4'],8,0.0578707691748,1,['num_4'],0,[0.8038625640328974],,,,,,,,2018_Jun_10_1212,60.0197972651,sequenceLearningTask,001,110,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,['num_0'],8,0.0548463589512,1,['num_0'],0,[0.7899733334779739],,,,,,,,2018_Jun_10_1212,60.0197972651,sequenceLearningTask,001,110,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,['num_0'],8,0.0552291283384,1,['num_0'],0,[0.6713891280815005],,,,,,,,2018_Jun_10_1212,60.0197972651,sequenceLearningTask,001,110,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,['num_4'],8,0.0499470769428,1,['num_4'],0,[0.8289718974847347],,,,,,,,2018_Jun_10_1212,60.0197972651,sequenceLearningTask,001,110,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,['num_1'],8,0.0563331281301,1,['num_1'],0,[0.6372295382898301],,,,,,,,2018_Jun_10_1212,60.0197972651,sequenceLearningTask,001,110,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,['num_0'],8,0.0568135385402,1,['num_0'],0,[0.6705702564213425],,,,,,,,2018_Jun_10_1212,60.0197972651,sequenceLearningTask,001,110,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_7'],,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,['num_7'],9,0.0551417435054,1,['num_7'],0,[1.087522872025147],,,,,,,,2018_Jun_10_1212,60.0197972651,sequenceLearningTask,001,110,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,['num_1'],9,0.0549255385995,0,"['num_4', 'num_1']",0,"[1.806061128154397, 2.3230030769482255]",,,,,,,,2018_Jun_10_1212,60.0197972651,sequenceLearningTask,001,110,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,['num_4'],9,0.0526588717476,0,"['num_7', 'num_4']",0,"[0.958313025534153, 1.7083068718202412]",,,,,,,,2018_Jun_10_1212,60.0197972651,sequenceLearningTask,001,110,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,['num_0'],9,0.0541251283139,1,['num_0'],0,[0.7237665641587228],,,,,,,,2018_Jun_10_1212,60.0197972651,sequenceLearningTask,001,110,
